respondent_id,xyz_vaccine,seasonal_vaccine
26956,0.11749840778685323,0.259907132742095
26957,0.02842103758480307,0.9025042146557571
26958,0.33300241044668727,0.7792461515465772
26959,0.02795563327362253,0.2183000934228068
26960,0.04524243647336517,0.05640736704975603
26961,0.21538279477554265,0.5541079289495663
26962,0.1813417107280354,0.925640550029876
26963,0.14438574117303046,0.26769721567744587
26964,0.0949626501141939,0.22583703961553783
26965,0.8163341867752437,0.9439180999127617
26966,0.013844488906856165,0.02896089755276853
26967,0.15441386709366803,0.43784126748266883
26968,0.041484248645800206,0.8173249667127208
26969,0.0377472388371319,0.18721686840019064
26970,0.6934178543146767,0.34314534708167144
26971,0.11031762476323062,0.3228087103720379
26972,0.007103463880057814,0.02138933978619198
26973,0.05758975423269063,0.13034652293590562
26974,0.09427171746077362,0.3087459623364744
26975,0.07215081289703414,0.632400780080556
26976,0.8657419627352352,0.5750060977787455
26977,0.05561915269734132,0.30200512345846675
26978,0.016839630705334722,0.8038967629815139
26979,0.30266880771470556,0.6313329794650173
26980,0.049533092769120705,0.07887547347809516
26981,0.05594138383415429,0.23851360012471726
26982,0.7065045864456838,0.8686860986039716
26983,0.17282990052845407,0.6175066969737273
26984,0.0791866477866948,0.15086162754086552
26985,0.018255684998731696,0.07708259715374206
26986,0.17764057088497529,0.6252288609892177
26987,0.07193128278094074,0.1703274465857558
26988,0.028374840704676912,0.10209277202575977
26989,0.3406088717646067,0.7606791734653865
26990,0.015462404058865079,0.06356072192016657
26991,0.21126493229456778,0.4577851856381816
26992,0.27658692331799084,0.39435117524122737
26993,0.14096107858666218,0.8487320237931893
26994,0.1841232369682111,0.464616760192743
26995,0.17778123751602545,0.4750509727657529
26996,0.2241746412615067,0.2787576948564912
26997,0.018497066914137703,0.06389208092311453
26998,0.042417059771610456,0.04728896764702435
26999,0.45441852459115883,0.5492858272006566
27000,0.1261976152056255,0.38181247363151327
27001,0.043006333500266704,0.7900342633375605
27002,0.00841482959969062,0.17612058233979774
27003,0.022130944920939817,0.047953443751856735
27004,0.0992726047284563,0.26725473666071164
27005,0.37359679505145366,0.7774969102645338
27006,0.7157335116732643,0.9217541920911535
27007,0.06439847734095218,0.12876574892661108
27008,0.04214499355002636,0.05491799260152567
27009,0.06325910511785655,0.249766044108291
27010,0.05931024348260605,0.12931553912362784
27011,0.09588939871293722,0.13385935996303266
27012,0.2936347458858791,0.6106310710696193
27013,0.11220940092441432,0.4132612013185276
27014,0.02006719207273377,0.19035483027918684
27015,0.08128886845452343,0.19883557448403386
27016,0.16324706038865835,0.3293111156490796
27017,0.4390318243995093,0.6854693416187955
27018,0.08827133721637673,0.282399089928922
27019,0.8957713558134406,0.9632559336094826
27020,0.20329519791874082,0.23748405061233063
27021,0.12481295312336572,0.5313746971591573
27022,0.16108856724075346,0.18888308002881837
27023,0.13692154288077743,0.16515873937240827
27024,0.12800811153260203,0.2687040201255667
27025,0.05349413277710553,0.019292110670823478
27026,0.06648656281190465,0.2884384949255681
27027,0.09063350267857005,0.7504526606072676
27028,0.3689249867975436,0.8769780102098378
27029,0.11005135310512727,0.3605203859360813
27030,0.15889738148360427,0.2446066376621004
27031,0.21407498827900476,0.8150579217439059
27032,0.17906948589575897,0.45576990421530383
27033,0.2993296402417985,0.7246597295972487
27034,0.007742278315113932,0.6355640334080774
27035,0.23478675312948422,0.3829099576348676
27036,0.20628943957219856,0.7019107660933183
27037,0.6347039955927012,0.8089755943918028
27038,0.02857555869299558,0.029528967412313728
27039,0.7468816113997481,0.9282195338757353
27040,0.17850613026565265,0.13824189129477438
27041,0.13546356895468695,0.5402953956369764
27042,0.07306560449255196,0.5217610045054519
27043,0.5792549626846997,0.8052937614570609
27044,0.007747327339344027,0.034234613066185186
27045,0.16468017511037347,0.5669406008743275
27046,0.04565914618674341,0.09448204968070169
27047,0.5532155153217513,0.40006540751435193
27048,0.14907811470828733,0.32238857052164166
27049,0.2790193898156164,0.8966647808505588
27050,0.04747151130425034,0.5628980107816334
27051,0.1298062222233688,0.2537131450053337
27052,0.09805701238342812,0.23539150730556124
27053,0.8812693053392456,0.9644695553743587
27054,0.033769303781588926,0.06072099006545053
27055,0.11667647240422724,0.8493907986735718
27056,0.018580092041154243,0.03394873521294091
27057,0.02526581091139534,0.023416423839134302
27058,0.8201568011278191,0.8972996591710154
27059,0.0677783012256189,0.21493502862894226
27060,0.028747822079471564,0.43197067015426865
27061,0.08097121952467609,0.37457610537620634
27062,0.053942817957154554,0.5011242242237406
27063,0.06419784678643857,0.5541696598248909
27064,0.2333495745410652,0.47529669617338066
27065,0.0637611059245113,0.37096429693955885
27066,0.04499189355570964,0.5911573460044254
27067,0.43677007694984676,0.7449308456087783
27068,0.8708621532416736,0.9397396593272003
27069,0.5563718051769213,0.9477413154870827
27070,0.03150044516013468,0.054948869697029355
27071,0.05470425449157931,0.07734417157461587
27072,0.055275141473032856,0.7316001508889834
27073,0.026210155444204956,0.853100916701065
27074,0.03905597639548979,0.2767507725915629
27075,0.7165320491210824,0.8518856110362566
27076,0.6099155032479068,0.771381823599796
27077,0.03517851658348266,0.09304573634816873
27078,0.2650039657878599,0.8088114106625877
27079,0.3068673658970682,0.9419620187071797
27080,0.07691058055022892,0.25008154583038883
27081,0.02071843155539722,0.6867675926163613
27082,0.26616283507917937,0.46777102684018984
27083,0.05699252966781741,0.24804565560898217
27084,0.8634725994735722,0.6878972338813095
27085,0.05278071049212986,0.01248182531022513
27086,0.05363011330988763,0.08572589123149946
27087,0.18845103355037313,0.29280150888218875
27088,0.2052652265392742,0.7440128199506981
27089,0.1175300256033523,0.23002863433629106
27090,0.23881471483913244,0.5892052569050537
27091,0.39847506124817317,0.1631022697710897
27092,0.10805084864109925,0.2652241910415837
27093,0.18892929253316634,0.27036358172437414
27094,0.008148033053037126,0.036061016504740216
27095,0.0698559903939335,0.5241629703531234
27096,0.019995998709875853,0.20336084798605888
27097,0.5878561856925905,0.7570393372299399
27098,0.38597312791937377,0.8309633425952109
27099,0.16214497736920278,0.46182876728440764
27100,0.06277903631948284,0.7586215205502508
27101,0.0751458736443929,0.653436546744055
27102,0.08775205126370474,0.8209403365425295
27103,0.026512673833040123,0.054180302574980486
27104,0.33673754817729024,0.5246798472552345
27105,0.06037437318488578,0.40912467624155346
27106,0.6262456929925193,0.8971890879838641
27107,0.4219245608469398,0.6955276094073928
27108,0.10917029227530653,0.2690669805268236
27109,0.06339280267168455,0.2315178089761653
27110,0.0930655553826494,0.32976581152135526
27111,0.03913886361378119,0.3743199430751507
27112,0.19801500895253193,0.6019887715181046
27113,0.0802087537973428,0.24450115409508338
27114,0.08532716296663491,0.2078397456200388
27115,0.5086928546747185,0.8644449231097561
27116,0.18774854171463673,0.926770057863599
27117,0.05565196731763632,0.10502929885346762
27118,0.15471328395437145,0.5627432765127978
27119,0.06629495539646695,0.33156441260623726
27120,0.3573630223673947,0.9857566993819716
27121,0.014014298835163266,0.698732471026582
27122,0.04603117679337214,0.24598150601616747
27123,0.04343139730436727,0.09343731960913414
27124,0.029267879303343684,0.06555798717876345
27125,0.023799880558878144,0.04016266672505923
27126,0.24928004342662638,0.07126270924628013
27127,0.0727850643578471,0.10485254631775795
27128,0.17523030196724065,0.6537004712015663
27129,0.5755027363437982,0.5965695679971904
27130,0.11302964731579171,0.21591379883078507
27131,0.04567902143426255,0.07070105523718791
27132,0.5078983570069647,0.9276807973236291
27133,0.09354912637182793,0.5769671115630449
27134,0.6406148375951745,0.9296686079287871
27135,0.203719403581914,0.5487695469013709
27136,0.07917562359948643,0.5559531902820584
27137,0.06373707791695017,0.19651355872353998
27138,0.1672235712308112,0.5580993177563658
27139,0.0956775885426501,0.07451715709764291
27140,0.9070289979375803,0.9564132061896885
27141,0.5641286311908488,0.8385936048610053
27142,0.06776601094732959,0.31186281912366687
27143,0.29115574527543453,0.5252737233866949
27144,0.051413882839990585,0.048011969455326056
27145,0.3842017108702859,0.6540915646450586
27146,0.036087399434295196,0.9196204219229791
27147,0.06174515156129807,0.23040195268988606
27148,0.17616340939766598,0.15172078924147625
27149,0.3026523784146827,0.16403217246838642
27150,0.6716667396153396,0.967634827653569
27151,0.14147333597817685,0.7682262718155621
27152,0.021888757406930488,0.20544433746689042
27153,0.2242166733347695,0.8216210356512621
27154,0.6943476099419249,0.8696789005354965
27155,0.16088737463536745,0.6667920659591345
27156,0.016078617201227545,0.35790948529327027
27157,0.009471153882134492,0.4599417993573814
27158,0.08069067582009089,0.3972712263414977
27159,0.04533405829407359,0.15277386656405406
27160,0.2071938205924937,0.18705548395643828
27161,0.3420439588428261,0.49189670494658394
27162,0.13046652535494602,0.9454487036800602
27163,0.5455924271015742,0.522298351106478
27164,0.20935537236626417,0.11846187720870525
27165,0.4324024393815051,0.5770341244378621
27166,0.08215382167635016,0.16759227125478612
27167,0.1589706730827286,0.43244261713445986
27168,0.1528898630709753,0.7128612688439854
27169,0.4596543585690589,0.6453664006158049
27170,0.38849241612641366,0.8432839839843674
27171,0.040946132094664,0.3375543018094885
27172,0.05042309333836191,0.8495933391154249
27173,0.2383969148467312,0.5455488689285944
27174,0.08659954166851633,0.07800233468810484
27175,0.07797532174034252,0.13065655009860705
27176,0.5629875487888155,0.9588530669663857
27177,0.8451911237807126,0.954301836107113
27178,0.15234634835909805,0.3752279715815955
27179,0.0744654627789481,0.27203315516242105
27180,0.19691764534106554,0.39374069094224634
27181,0.03034661506820931,0.8000887562359512
27182,0.636854034287667,0.9179561606836648
27183,0.0423054348981905,0.5539744194258035
27184,0.03999553455022018,0.3169633538416813
27185,0.5083640408263596,0.7912847206103255
27186,0.12110362569330793,0.6332797868011568
27187,0.08111961053994793,0.11636427267660406
27188,0.049041844460587514,0.2990289728140235
27189,0.056294473190719105,0.5596424384979114
27190,0.3919548580948342,0.7436256691416289
27191,0.12412964952882631,0.9403727306888591
27192,0.5302900256821734,0.7703442095279533
27193,0.016453683343161572,0.08443117381221182
27194,0.09047620510622953,0.33005355139693
27195,0.026894798452368418,0.09296063292843033
27196,0.3392626343015061,0.2096184818350431
27197,0.05518411631959389,0.6423902827355171
27198,0.93747195150735,0.9899266571541441
27199,0.033071344408058166,0.13160951671745663
27200,0.26791322854650723,0.6743811152361057
27201,0.7362673008312108,0.9198555398779563
27202,0.05362314739419855,0.024543631778089027
27203,0.038608096249937086,0.08393110379276003
27204,0.020118052728535073,0.05195380706071143
27205,0.07263174722214341,0.23201261451401514
27206,0.17715240805689345,0.2938322979229379
27207,0.0832897722556715,0.15958590409860693
27208,0.8084026684861975,0.7543743097436327
27209,0.1280872191016958,0.2486250498428864
27210,0.3191599240155403,0.38329636854311594
27211,0.10342897594614603,0.25214271170162095
27212,0.5916618226092091,0.9479662913611585
27213,0.4775250617095421,0.44251217590896863
27214,0.026268595176942886,0.06478921287607589
27215,0.17727576652117366,0.846144863763164
27216,0.11469178878114457,0.8807816901719566
27217,0.10556126240959968,0.17259640524230424
27218,0.6977057264633622,0.9603863123525704
27219,0.491411733529758,0.6774196337193151
27220,0.11006270879679934,0.4111886508403287
27221,0.19480590782242022,0.6228106398977095
27222,0.22466759965556285,0.6363971813389085
27223,0.03497732623421971,0.633562685310569
27224,0.20102388197483295,0.6991587529501763
27225,0.1854748942274554,0.25970394047106976
27226,0.017699858635834877,0.2840995545045848
27227,0.1578930907360989,0.4270757807959421
27228,0.5136315652235333,0.851111879800228
27229,0.6627085460697938,0.9197247501016743
27230,0.20396012147731307,0.9761070065825785
27231,0.4552021819578259,0.8169636735455166
27232,0.10798984223765615,0.5350850745494078
27233,0.2983155382634608,0.18444940111608152
27234,0.045824804763664836,0.02671138177900552
27235,0.8886165715801395,0.9555439493238921
27236,0.1145277272153225,0.9345727655340783
27237,0.1995090339355472,0.5729285402741331
27238,0.30332665562333233,0.7564411204961667
27239,0.5585009943785205,0.24147094934899974
27240,0.1355079441216428,0.46182861025009503
27241,0.07771204389809777,0.19525984508371597
27242,0.11477344712302023,0.4643293890800109
27243,0.041700243844558595,0.07516490296908741
27244,0.03303895994006108,0.08521479746864828
27245,0.13251625544067783,0.4802454761132636
27246,0.8026865688737238,0.9525755275146631
27247,0.17603835799966028,0.9280707301181778
27248,0.11700824054056312,0.5431755145673787
27249,0.12452301210630344,0.6507147971099301
27250,0.0973635518507247,0.26334710381007775
27251,0.09915853329547746,0.3060760815113106
27252,0.3490141413281637,0.6327427395052264
27253,0.07456128853318005,0.9136060718139402
27254,0.9018822129267743,0.9728200197179012
27255,0.11404344628346284,0.3049941016927407
27256,0.58171363253481,0.9585596033941397
27257,0.4641368630476937,0.501593851479819
27258,0.4763223031979092,0.8236130520698328
27259,0.5626000856243485,0.9247903076048636
27260,0.1311868499703259,0.46153743944204056
27261,0.11697081167290467,0.6566909920115496
27262,0.17289537514754366,0.5039479136225866
27263,0.05878306811561219,0.06765366854113608
27264,0.06587381647698574,0.0721003812478942
27265,0.032732056947797024,0.17545644693216056
27266,0.15798050296315932,0.28503971673687306
27267,0.1530683687182083,0.7778111309589623
27268,0.0203775959613128,0.17848815437020668
27269,0.76506420932688,0.35706180703237994
27270,0.031748020430603374,0.09133953212250913
27271,0.06482999783146783,0.30529029259616647
27272,0.013019793619731306,0.3949481184872204
27273,0.04760360252435931,0.14063280041230136
27274,0.12787815347570466,0.515803583023987
27275,0.13136970286497526,0.3360894065549672
27276,0.010418580927031185,0.09590513872129505
27277,0.048094946716919815,0.8210021125849662
27278,0.17211231894308565,0.327139967531914
27279,0.10710062534217342,0.26925092704195874
27280,0.25769570562204874,0.3476865467279443
27281,0.06941303806817847,0.31528965949530563
27282,0.07515499231376967,0.8967714452455547
27283,0.004535018606494174,0.020737075108987944
27284,0.19014370280965825,0.2553854413022565
27285,0.10801667090190191,0.42086768620832293
27286,0.08324171557698345,0.2531947756957323
27287,0.25290883669659586,0.6600560747923143
27288,0.574594470054171,0.8156159498413232
27289,0.25915007372532284,0.35911814514658624
27290,0.017002925043395824,0.06094708900283706
27291,0.7349561878639794,0.8324198864602784
27292,0.055919865886518365,0.6684159299982307
27293,0.1231990060965606,0.9717832687120089
27294,0.01802515946467477,0.043724069163311514
27295,0.28066449302436575,0.8586056309835567
27296,0.06691327260169254,0.7812683242703707
27297,0.059200015372357404,0.7094861105257851
27298,0.09438090259325588,0.2756594836981851
27299,0.3028622725648571,0.7744488385496664
27300,0.18866244336360974,0.9632080179225069
27301,0.004124177091409046,0.022207425536913065
27302,0.11433441614387974,0.4719533529141687
27303,0.023368635694152113,0.07528948505130545
27304,0.09405991996683986,0.7789798104655195
27305,0.040112100854133255,0.03678746251667404
27306,0.20665659207046447,0.5585471372772829
27307,0.5809322385255801,0.7534329574033248
27308,0.08072847261089786,0.13921629922149506
27309,0.5317684226737185,0.9677543944256086
27310,0.05700872900199279,0.13331599631129026
27311,0.14375176363102585,0.09283104492160359
27312,0.07005580297399126,0.31256893176289835
27313,0.054235603850910245,0.1218206781847323
27314,0.030553591922249792,0.07803506506568042
27315,0.11762705729082044,0.2748920635268638
27316,0.3286446839371376,0.7846417941957795
27317,0.06655487037652227,0.134256290237334
27318,0.2539960283855221,0.32790497628932547
27319,0.3891545397567773,0.8946085266499544
27320,0.4141784951420156,0.6714095045147548
27321,0.03742550933955491,0.511324184292942
27322,0.6122640864955817,0.49310283524385645
27323,0.055937615588096075,0.5338921706081784
27324,0.264376914214602,0.502496025977472
27325,0.7485623652836008,0.9398406038656403
27326,0.11614275280511704,0.5105432402805986
27327,0.1369868716722942,0.38971334710089756
27328,0.21693153900094492,0.5054158325701764
27329,0.10908019264559402,0.3085552876373817
27330,0.014292921854085826,0.49333664517593323
27331,0.0746076346232517,0.1945469122414664
27332,0.16971045077120864,0.9518329504151228
27333,0.6273311650568474,0.7310539935080631
27334,0.05653774529665671,0.036843541164155814
27335,0.22131087257403811,0.11574902065742212
27336,0.07132546999179289,0.14732067726096554
27337,0.18928520799176668,0.6429780348807845
27338,0.21664685868550587,0.45568837111178284
27339,0.2556909611852702,0.350161331033785
27340,0.020514171255882896,0.18956852671442712
27341,0.20299196683764426,0.6847334710482972
27342,0.02756514912353214,0.6245878906234307
27343,0.06275689078286975,0.1280775331577689
27344,0.308794278274363,0.5475826989281422
27345,0.06226073499497044,0.3351319606873722
27346,0.836807882396256,0.9728715963868032
27347,0.7338879119155857,0.95552809745437
27348,0.08658893638272032,0.29423648263509883
27349,0.05818489525311171,0.21079736359676268
27350,0.20808762786933926,0.9472926410328885
27351,0.8324691944132057,0.9009526757088218
27352,0.12038073618836821,0.4029052222978994
27353,0.009043894287165547,0.07873696428067044
27354,0.1617139649469136,0.6492026803207117
27355,0.27281858857082286,0.4515164585677165
27356,0.1872796378635999,0.39311802646316846
27357,0.14002717664274253,0.3655441212332732
27358,0.22848583856130308,0.7456225071981271
27359,0.32965421954836693,0.8174720522959281
27360,0.1182072304768075,0.5285876299752837
27361,0.04595470578792229,0.9345100899630797
27362,0.2301899324595242,0.43518667480407525
27363,0.14348508247413017,0.28694043048439455
27364,0.06628505653381074,0.45028580548052255
27365,0.3610545327499417,0.6967858258731745
27366,0.49560662752980944,0.582006721315436
27367,0.2407138625216013,0.44295117607277223
27368,0.1175116707322369,0.4838976207040549
27369,0.05229252926184901,0.049978931397598236
27370,0.01932711538445755,0.7993715450372895
27371,0.2400028727515528,0.45683369367234555
27372,0.09188822275432516,0.24159556283203915
27373,0.7708905574574907,0.7510593911056016
